Index,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Location
1508,300850889,02/10/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,60,2.0,25-44,M,BLACK,986947.0,149565.0,40.577208,-73.99029,POINT (-73.99029 40.577208)
1509,301804611,02/27/2025,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,1.0,25-44,M,BLACK,996551.0,223272.0,40.779497725226406,-73.95558406794517,POINT (-73.95558406794517 40.779497725226406)
1510,301095624,02/14/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,B,40,2.0,18-24,F,BLACK,1005407.0,235915.0,40.814191,-73.923568,POINT (-73.923568 40.814191)
1511,300851024,02/10/2025,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,3.0,25-44,M,WHITE HISPANIC,1018623.0,214936.0,40.7565675846374,-73.8759315341335,POINT (-73.8759315341335 40.7565675846374)
1512,301693464,02/26/2025,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,73,2.0,45-64,M,BLACK,1010184.0,182784.0,40.668349,-73.906516,POINT (-73.906516 40.668349)
1513,300871240,02/10/2025,115,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,Q,115,1.0,45-64,M,WHITE HISPANIC,1014244.0,211379.0,40.74681219683057,-73.8917520418653,POINT (-73.8917520418653 40.74681219683057)
1514,301714923,02/26/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,47,2.0,25-44,M,BLACK,1026486.0,262591.0,40.887333,-73.847248,POINT (-73.847248 40.887333)
1515,300998811,02/12/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,75,2.0,25-44,F,WHITE HISPANIC,1012448.0,182122.0,40.666523,-73.898356,POINT (-73.898356 40.666523)
1516,301145298,02/15/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,106,1.0,25-44,M,WHITE HISPANIC,1031253.0,179962.0,40.66050603387602,-73.83058619084943,POINT (-73.83058619084943 40.66050603387602)
1517,301377673,02/20/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201603,F,M,25,2.0,25-44,M,BLACK,1001264.0,232832.0,40.805729523018485,-73.9385423529129,POINT (-73.9385423529129 40.805729523018485)
1518,300542167,02/04/2025,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,18,1.0,18-24,M,BLACK,989294.0,215445.0,40.75802176521738,-73.98179321024965,POINT (-73.98179321024965 40.75802176521738)
1519,301131354,02/15/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,BLACK,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
1520,301243554,02/17/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,68,1.0,25-44,M,WHITE,976380.0,166180.0,40.62279866219678,-74.02834994870356,POINT (-74.02834994870356 40.62279866219678)
1521,300294221,01/30/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,115,3.0,45-64,M,BLACK,1018470.0,220785.0,40.7726138877055,-73.8764526037881,POINT (-73.8764526037881 40.7726138877055)
1522,300857552,02/10/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,44,1.0,18-24,M,BLACK,1004749.0,240880.0,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969)
1523,300789330,02/08/2025,139,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,B,41,72.0,25-44,M,BLACK,1017940.0,232184.0,40.803914,-73.878308,POINT (-73.878308 40.803914)
1524,300266412,01/30/2025,273,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,M,18,1.0,45-64,M,BLACK HISPANIC,987618.0,219846.0,40.770111,-73.98784,POINT (-73.98784 40.770111)
1525,300871206,02/10/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,40,2.0,25-44,F,WHITE,1005919.0,236106.0,40.814714,-73.921717,POINT (-73.921717 40.814714)
1526,301517674,02/22/2025,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,75,1.0,25-44,M,BLACK,1012317.0,179486.0,40.65929,-73.898838,POINT (-73.898838 40.65929)
1527,301820374,02/28/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,7.0,25-44,M,BLACK,986319.0,212857.0,40.750929,-73.992531,POINT (-73.992531 40.750929)
1528,301730587,02/26/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,13,1.0,25-44,M,WHITE HISPANIC,985571.0,208719.0,40.739572,-73.995234,POINT (-73.995234 40.739572)
1529,300580310,02/05/2025,139,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,K,71,1.0,18-24,M,BLACK,999005.0,181250.0,40.664162,-73.946816,POINT (-73.946816 40.664162)
1530,300606518,02/05/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1.0,45-64,M,BLACK,986061.0,213320.0,40.75219043401121,-73.99346359839569,POINT (-73.99346359839569 40.75219043401121)
1531,301189667,02/16/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,40,2.0,45-64,F,BLACK,1004309.0,233881.0,40.808612,-73.927541,POINT (-73.927541 40.808612)
1532,300528540,02/04/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,K,84,97.0,18-24,M,BLACK,987801.0,192258.0,40.694389,-73.987196,POINT (-73.987196 40.694389)
1533,301360570,02/19/2025,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,M,32,2.0,18-24,M,BLACK,1001767.0,241659.0,40.829965,-73.9367,POINT (-73.9367 40.829965)
1534,301676830,02/25/2025,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,7,1.0,25-44,M,BLACK,987521.0,201066.0,40.7185558,-73.98820001,POINT (-73.98820001 40.7185558)
1535,301151633,02/15/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,WHITE HISPANIC,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
1536,301308425,02/18/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,24,2.0,25-44,M,BLACK,993952.0,229422.0,40.79639,-73.964959,POINT (-73.964959 40.79639)
1537,300921751,02/11/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,25,2.0,45-64,F,WHITE HISPANIC,1001407.0,231512.0,40.802115,-73.93803,POINT (-73.93803 40.802115)
1538,301801705,02/27/2025,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,108,1.0,25-44,M,WHITE HISPANIC,1006778.0,210039.0,40.743156405486815,-73.91870120960044,POINT (-73.91870120960044 40.743156405486815)
1539,301523043,02/22/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,32,2.0,25-44,M,WHITE HISPANIC,1001324.0,237153.0,40.817599,-73.938314,POINT (-73.938314 40.817599)
1540,301779296,02/27/2025,475,UNAUTH. SALE OF TRANS. SERVICE,343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651601,M,Q,110,1.0,45-64,M,BLACK,1022285.0,212504.0,40.7498691,-73.86272585,POINT (-73.86272585 40.7498691)
1541,301259995,02/18/2025,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1554201,F,K,84,73.0,45-64,M,BLACK,987788.0,191923.0,40.69347,-73.987242,POINT (-73.987242 40.69347)
1542,300468662,02/03/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,25,17.0,25-44,M,BLACK,1001487.0,232707.0,40.805397,-73.937737,POINT (-73.937737 40.805397)
1543,301763693,02/27/2025,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,63,1.0,18-24,M,BLACK,1000520.0,168264.0,40.628517,-73.941385,POINT (-73.941385 40.628517)
1544,301529456,02/23/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,102,1.0,45-64,M,WHITE HISPANIC,1031057.0,199487.0,40.71409861925256,-73.83115698980492,POINT (-73.83115698980492 40.71409861925256)
1545,301500338,02/21/2025,759,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,71,1.0,25-44,M,WHITE HISPANIC,995520.0,182690.0,40.66812,-73.959375,POINT (-73.959375 40.66812)
1546,300817910,02/09/2025,705,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,25,2.0,25-44,M,BLACK,1001059.0,231406.0,40.801815938075144,-73.93928641990715,POINT (-73.93928641990715 40.801815938075144)
1547,301117437,02/15/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,108,1.0,45-64,M,BLACK,999762.0,211244.0,40.74647891767581,-73.94401768308978,POINT (-73.94401768308978 40.74647891767581)
1548,300673600,02/06/2025,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,14,1.0,25-44,M,BLACK,987078.0,215157.0,40.757232265258125,-73.98979219054627,POINT (-73.98979219054627 40.757232265258125)
1549,301367652,02/19/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,CPL5700600,9,M,14,3.0,25-44,M,BLACK,986881.0,214802.0,40.756267,-73.990503,POINT (-73.990503 40.756267)
1550,301776204,02/27/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,60,1.0,25-44,M,WHITE,989468.0,148972.0,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
1551,301426338,02/20/2025,106,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,B,43,1.0,25-44,F,BLACK,1018951.0,241512.0,40.82950189782912,-73.87460889175321,POINT (-73.87460889175321 40.82950189782912)
1552,301415752,02/20/2025,199,AGGRAVATED CRIMINAL CONTEMPT,126.0,MISCELLANEOUS PENAL LAW,PL 2155203,F,Q,110,1.0,25-44,M,BLACK,1020176.0,206536.0,40.733497269964126,-73.87036942449794,POINT (-73.87036942449794 40.733497269964126)
1553,301430496,02/20/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,6,1.0,45-64,M,BLACK,983985.0,205857.0,40.73170654022224,-74.00095616452742,POINT (-74.00095616452742 40.73170654022224)
1554,301308420,02/18/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,60,2.0,25-44,F,WHITE,989721.0,155596.0,40.59376,-73.980299,POINT (-73.980299 40.59376)
1555,301740198,02/26/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,84,1.0,25-44,M,WHITE HISPANIC,986894.0,189470.0,40.68672771840156,-73.99046643880735,POINT (-73.99046643880735 40.68672771840156)
1556,301235162,02/17/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,40,2.0,45-64,M,WHITE HISPANIC,1005674.0,234940.0,40.811515,-73.922607,POINT (-73.922607 40.811515)
1557,301125230,02/14/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,26,2.0,25-44,M,BLACK,995804.0,235548.0,40.813204,-73.958258,POINT (-73.958258 40.813204)
1558,301654049,02/25/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,33,3.0,25-44,F,WHITE,1001577.0,248475.0,40.848674,-73.937372,POINT (-73.937372 40.848674)
1559,300786222,02/08/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,45-64,M,WHITE HISPANIC,1009004.0,186404.0,40.67827803015641,-73.91075494958744,POINT (-73.91075494958744 40.67827803015641)
1560,301673141,02/25/2025,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,114,2.0,25-44,M,WHITE HISPANIC,1002352.0,215765.0,40.758891,-73.934656,POINT (-73.934656 40.758891)
1561,301333087,02/19/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100G,M,K,84,1.0,25-44,F,WHITE,987772.0,191476.0,40.692233421103055,-73.98729955552464,POINT (-73.98729955552464 40.692233421103055)
1562,301061167,02/13/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,84,1.0,45-64,M,WHITE HISPANIC,989388.0,190638.0,40.68993251373749,-73.98147284719796,POINT (-73.98147284719796 40.68993251373749)
1563,301789532,02/27/2025,117,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,113,3.0,25-44,M,BLACK HISPANIC,1042614.0,177972.0,40.6549763389238,-73.78965488736549,POINT (-73.78965488736549 40.6549763389238)
1564,301678054,02/25/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,B,47,2.0,25-44,M,BLACK,1030929.0,260796.0,40.882385,-73.831191,POINT (-73.831191 40.882385)
1565,301104796,02/14/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,6,1.0,25-44,F,WHITE,986679.0,207066.0,40.735035,-73.991236,POINT (-73.991236 40.735035)
1566,301117181,02/14/2025,490,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,79,1.0,25-44,M,WHITE HISPANIC,996656.0,190729.0,40.69017508425414,-73.95526494703842,POINT (-73.95526494703842 40.69017508425414)
1567,300515414,02/04/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,102,1.0,45-64,M,BLACK,1034582.0,196422.0,40.70566658807179,-73.8184644972545,POINT (-73.8184644972545 40.70566658807179)
1568,301433036,02/20/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,73,2.0,65+,M,BLACK,1010787.0,183142.0,40.669329,-73.904339,POINT (-73.904339 40.669329)
1569,300791026,02/08/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,42,2.0,18-24,F,BLACK,1010967.0,238733.0,40.821912,-73.903468,POINT (-73.903468 40.821912)
1570,300310831,01/30/2025,759,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2052001,M,B,41,72.0,18-24,F,BLACK,1017940.0,232184.0,40.803914,-73.878308,POINT (-73.878308 40.803914)
1571,300591748,02/05/2025,494,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,M,14,17.0,45-64,M,BLACK,986195.0,213562.0,40.75285463424627,-73.99297988521023,POINT (-73.99297988521023 40.75285463424627)
1572,301654061,02/25/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,45-64,M,WHITE HISPANIC,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
1573,300441560,02/02/2025,507,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200603,F,B,43,97.0,25-44,M,WHITE,1022512.0,245158.0,40.839505,-73.861721,POINT (-73.861721 40.839505)
1574,300982367,02/12/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,114,1.0,25-44,F,WHITE,1000200.0,213983.0,40.75399600052303,-73.94243045893519,POINT (-73.94243045893519 40.75399600052303)
1575,301117327,02/14/2025,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,42,2.0,25-44,M,WHITE HISPANIC,1009909.0,241902.0,40.830612,-73.907281,POINT (-73.907281 40.830612)
1576,301658009,02/25/2025,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,14,3.0,18-24,F,BLACK,986881.0,214802.0,40.756267,-73.990503,POINT (-73.990503 40.756267)
1577,301235429,02/17/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,WHITE HISPANIC,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
1578,300898568,02/11/2025,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200507,F,B,41,72.0,25-44,M,WHITE HISPANIC,1017940.0,232184.0,40.803914,-73.878308,POINT (-73.878308 40.803914)
1579,300937748,02/11/2025,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,10,1.0,45-64,M,BLACK,984685.0,209908.0,40.742835,-73.998429,POINT (-73.998429 40.742835)
1580,301714934,02/26/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,25-44,M,BLACK,1011878.0,181135.0,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066)
1581,301804616,02/27/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,106,1.0,45-64,F,BLACK,1031253.0,179962.0,40.66050603387602,-73.83058619084943,POINT (-73.83058619084943 40.66050603387602)
1582,300468677,02/03/2025,503,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,25,17.0,<18,M,BLACK,1001487.0,232707.0,40.805397,-73.937737,POINT (-73.937737 40.805397)
1583,300268703,01/30/2025,273,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,M,18,1.0,45-64,M,BLACK HISPANIC,987618.0,219846.0,40.770111,-73.98784,POINT (-73.98784 40.770111)
1584,300313505,01/30/2025,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,K,70,1.0,25-44,M,BLACK,991626.0,169071.0,40.630744,-73.973424,POINT (-73.973424 40.630744)
1585,300827293,02/10/2025,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,112,11.0,45-64,M,UNKNOWN,1026679.0,208432.0,40.73867250925763,-73.84689295527434,POINT (-73.84689295527434 40.73867250925763)
1586,301188115,02/16/2025,904,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,79,2.0,45-64,M,BLACK,999105.0,192881.0,40.696087,-73.94643,POINT (-73.94643 40.696087)
1587,301490309,02/21/2025,792,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 2651B01,F,Q,108,1.0,25-44,M,BLACK,1001596.0,212133.0,40.74891559127928,-73.93739654434637,POINT (-73.93739654434637 40.74891559127928)
1588,301804066,02/27/2025,779,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,23,2.0,25-44,M,BLACK,998164.0,226183.0,40.787495,-73.949752,POINT (-73.949752 40.787495)
1589,301104781,02/14/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,84,1.0,45-64,M,WHITE HISPANIC,988381.0,190867.0,40.69056159330032,-73.98510385556358,POINT (-73.98510385556358 40.690561593300316)
1590,301799288,02/27/2025,129,"MANSLAUGHTER,UNCLASSIFIED - NO",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1251501,F,K,75,2.0,25-44,M,BLACK,1013700.0,181202.0,40.663996,-73.893848,POINT (-73.893848 40.663996)
1591,301476120,02/21/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100G,M,K,73,1.0,25-44,M,BLACK HISPANIC,1010287.0,186518.0,40.67858725341521,-73.9061289409916,POINT (-73.9061289409916 40.67858725341521)
1592,300515405,02/04/2025,339,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,17.0,45-64,M,WHITE HISPANIC,986589.0,213343.0,40.752264,-73.991558,POINT (-73.991558 40.752264)
1593,300313506,01/30/2025,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,79,2.0,25-44,M,BLACK,999851.0,193263.0,40.697134,-73.943739,POINT (-73.943739 40.697134)
1594,300756030,02/07/2025,625,DISORDERLY CONDUCT,572.0,DISORDERLY CONDUCT,PL 2402001,V,Q,114,1.0,45-64,M,BLACK,1000200.0,213983.0,40.75399600052303,-73.94243045893519,POINT (-73.94243045893519 40.75399600052303)
1595,301189673,02/16/2025,760,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,75,2.0,65+,M,BLACK,1019847.0,184424.0,40.672815,-73.871674,POINT (-73.871674 40.672815)
1596,300869317,02/10/2025,849,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,CPL5700600,9,Q,113,3.0,45-64,M,WHITE,1042801.0,181715.0,40.665248785062495,-73.78894843635605,POINT (-73.78894843635605 40.665248785062495)
1597,301048709,02/13/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,BLACK,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
1598,301743041,02/26/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,25,2.0,45-64,M,BLACK,1001629.0,231389.0,40.80176817500745,-73.93722764250383,POINT (-73.93722764250383 40.80176817500745)
1599,301478017,02/21/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,79,2.0,45-64,F,BLACK,1001139.0,192774.0,40.695791,-73.939095,POINT (-73.939095 40.695791)
1600,300952621,02/12/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,107,1.0,18-24,M,WHITE HISPANIC,1044253.0,199010.0,40.71270971751582,-73.78356057699881,POINT (-73.78356057699881 40.71270971751582)
1601,301052309,02/13/2025,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,M,13,1.0,45-64,M,BLACK,986546.0,207135.0,40.73521404188881,-73.99171521010928,POINT (-73.99171521010928 40.73521404188881)
1602,301338539,02/19/2025,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,48,17.0,25-44,M,BLACK,1014491.0,253097.0,40.861326,-73.890672,POINT (-73.890672 40.861326)
1603,301494211,02/22/2025,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,68,11.0,25-44,M,ASIAN / PACIFIC ISLANDER,978089.0,171431.0,40.637212901690376,-74.02219844486432,POINT (-74.02219844486432 40.637212901690376)
1604,300754047,02/07/2025,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,1.0,18-24,M,WHITE,1005293.0,237196.0,40.817709,-73.923973,POINT (-73.923973 40.817709)
1605,300734432,02/07/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,73,1.0,25-44,M,BLACK,1005646.0,181546.0,40.664952667032416,-73.92287688641167,POINT (-73.92287688641167 40.664952667032416)
1606,300444037,02/03/2025,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,14,3.0,25-44,M,BLACK,986881.0,214802.0,40.756267,-73.990503,POINT (-73.990503 40.756267)
1607,301147278,02/15/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,78,1.0,45-64,M,BLACK,990502.0,188496.0,40.68405249798437,-73.97745785403545,POINT (-73.97745785403545 40.68405249798437)
1608,301276432,02/18/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,25-44,M,WHITE,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
1609,301297949,02/18/2025,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,107,2.0,25-44,M,WHITE HISPANIC,1038756.0,200587.0,40.717085,-73.803375,POINT (-73.803375 40.717085)
1610,301377676,02/20/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,104,1.0,45-64,M,BLACK,1008704.0,194295.0,40.69993783385083,-73.91180788979794,POINT (-73.91180788979794 40.69993783385083)
1611,301753581,02/27/2025,511,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,60,1.0,65+,M,BLACK,989468.0,148972.0,40.57556814,-73.98121659,POINT (-73.98121659 40.57556814)
1612,300411731,02/02/2025,478,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,103,17.0,18-24,F,WHITE HISPANIC,1037664.0,194289.0,40.699803,-73.807366,POINT (-73.807366 40.699803)
